OM	w
0.068723459	-0.506087443
0.068727794	-0.510417721
0.068732129	-0.514747999
0.068736464	-0.519078277
0.068740799	-0.523408555
0.068745134	-0.527738833
0.069892489	-0.384834840
0.069896824	-0.389165118
0.069901159	-0.393495396
0.069905495	-0.397825674
0.069909830	-0.402155952
0.069914165	-0.406486230
0.069918500	-0.410816508
0.069922835	-0.415146786
0.069927170	-0.419477064
0.069931505	-0.423807342
0.069935840	-0.428137620
0.069940175	-0.432467899
0.069944510	-0.436798177
0.069948845	-0.441128455
0.069953181	-0.445458733
0.069957516	-0.449789011
0.069961851	-0.454119289
0.069966186	-0.458449567
0.069970521	-0.462779845
0.069974856	-0.467110123
0.069979191	-0.471440401
0.069983526	-0.475770680
0.069987861	-0.480100958
0.069992196	-0.484431236
0.069996531	-0.488761514
0.070000867	-0.493091792
0.070005202	-0.497422070
0.070009537	-0.501752348
0.070013872	-0.506082626
0.070018207	-0.510412904
0.070022542	-0.514743182
0.070026877	-0.519073460
0.070031212	-0.523403739
0.070035547	-0.527734017
0.070039882	-0.532064295
0.071182902	-0.384830023
0.071187238	-0.389160301
0.071191573	-0.393490579
0.071195908	-0.397820857
0.071200243	-0.402151135
0.071204578	-0.406481413
0.071208913	-0.410811691
0.071213248	-0.415141969
0.071217583	-0.419472248
0.071221918	-0.423802526
0.071226253	-0.428132804
0.071230589	-0.432463082
0.071234924	-0.436793360
0.071239259	-0.441123638
0.071243594	-0.445453916
0.071247929	-0.449784194
0.071252264	-0.454114472
0.071256599	-0.458444750
0.071260934	-0.462775028
0.071265269	-0.467105307
0.071269604	-0.471435585
0.071273939	-0.475765863
0.071278275	-0.480096141
0.071282610	-0.484426419
0.071286945	-0.488756697
0.071291280	-0.493086975
0.071295615	-0.497417253
0.071299950	-0.501747531
0.071304285	-0.506077809
0.071308620	-0.510408088
0.071312955	-0.514738366
0.071317290	-0.519068644
0.071321625	-0.523398922
0.071325961	-0.527729200
0.071330296	-0.532059478
0.071334631	-0.536389756
0.072473316	-0.384825206
0.072477651	-0.389155484
0.072481986	-0.393485762
0.072486321	-0.397816040
0.072490656	-0.402146318
0.072494991	-0.406476596
0.072499326	-0.410806875
0.072503661	-0.415137153
0.072507996	-0.419467431
0.072512332	-0.423797709
0.072516667	-0.428127987
0.072521002	-0.432458265
0.072525337	-0.436788543
0.072529672	-0.441118821
0.072534007	-0.445449099
0.072538342	-0.449779377
0.072542677	-0.454109656
0.072547012	-0.458439934
0.072551347	-0.462770212
0.072555682	-0.467100490
0.072560018	-0.471430768
0.072564353	-0.475761046
0.072568688	-0.480091324
0.072573023	-0.484421602
0.072577358	-0.488751880
0.072581693	-0.493082158
0.072586028	-0.497412436
0.072590363	-0.501742715
0.072594698	-0.506072993
0.072599033	-0.510403271
0.072603369	-0.514733549
0.072607704	-0.519063827
0.072612039	-0.523394105
0.072616374	-0.527724383
0.072620709	-0.532054661
0.072625044	-0.536384939
0.073768064	-0.389150667
0.073772399	-0.393480945
0.073776734	-0.397811223
0.073781069	-0.402141502
0.073785404	-0.406471780
0.073789740	-0.410802058
0.073794075	-0.415132336
0.073798410	-0.419462614
0.073802745	-0.423792892
0.073807080	-0.428123170
0.073811415	-0.432453448
0.073815750	-0.436783726
0.073820085	-0.441114004
0.073824420	-0.445444283
0.073828755	-0.449774561
0.073833090	-0.454104839
0.073837426	-0.458435117
0.073841761	-0.462765395
0.073846096	-0.467095673
0.073850431	-0.471425951
0.073854766	-0.475756229
0.073859101	-0.480086507
0.073863436	-0.484416785
0.073867771	-0.488747063
0.073872106	-0.493077342
0.073876441	-0.497407620
0.073880776	-0.501737898
0.073885112	-0.506068176
0.073889447	-0.510398454
0.073893782	-0.514728732
0.073898117	-0.519059010
0.073902452	-0.523389288
0.073906787	-0.527719566
0.073911122	-0.532049844
0.073915457	-0.536380123
0.073919792	-0.540710401
0.075058477	-0.389145851
0.075062812	-0.393476129
0.075067147	-0.397806407
0.075071483	-0.402136685
0.075075818	-0.406466963
0.075080153	-0.410797241
0.075084488	-0.415127519
0.075088823	-0.419457797
0.075093158	-0.423788075
0.075097493	-0.428118353
0.075101828	-0.432448631
0.075106163	-0.436778910
0.075110498	-0.441109188
0.075114834	-0.445439466
0.075119169	-0.449769744
0.075123504	-0.454100022
0.075127839	-0.458430300
0.075132174	-0.462760578
0.075136509	-0.467090856
0.075140844	-0.471421134
0.075145179	-0.475751412
0.075149514	-0.480081691
0.075153849	-0.484411969
0.075158184	-0.488742247
0.075162520	-0.493072525
0.075166855	-0.497402803
0.075171190	-0.501733081
0.075175525	-0.506063359
0.075179860	-0.510393637
0.075184195	-0.514723915
0.075188530	-0.519054193
0.075192865	-0.523384471
0.075197200	-0.527714750
0.075201535	-0.532045028
0.075205870	-0.536375306
0.075210206	-0.540705584
0.075214541	-0.545035862
0.076348891	-0.389141034
0.076353226	-0.393471312
0.076357561	-0.397801590
0.076361896	-0.402131868
0.076366231	-0.406462146
0.076370566	-0.410792424
0.076374901	-0.415122702
0.076379236	-0.419452980
0.076383571	-0.423783259
0.076387906	-0.428113537
0.076392241	-0.432443815
0.076396577	-0.436774093
0.076400912	-0.441104371
0.076405247	-0.445434649
0.076409582	-0.449764927
0.076413917	-0.454095205
0.076418252	-0.458425483
0.076422587	-0.462755761
0.076426922	-0.467086039
0.076431257	-0.471416318
0.076435592	-0.475746596
0.076439928	-0.480076874
0.076444263	-0.484407152
0.076448598	-0.488737430
0.076452933	-0.493067708
0.076457268	-0.497397986
0.076461603	-0.501728264
0.076465938	-0.506058542
0.076470273	-0.510388820
0.076474608	-0.514719099
0.076478943	-0.519049377
0.076483278	-0.523379655
0.076487614	-0.527709933
0.076491949	-0.532040211
0.076496284	-0.536370489
0.076500619	-0.540700767
0.076504954	-0.545031045
0.077639304	-0.389136217
0.077643639	-0.393466495
0.077647974	-0.397796773
0.077652309	-0.402127051
0.077656644	-0.406457329
0.077660979	-0.410787607
0.077665314	-0.415117886
0.077669649	-0.419448164
0.077673985	-0.423778442
0.077678320	-0.428108720
0.077682655	-0.432438998
0.077686990	-0.436769276
0.077691325	-0.441099554
0.077695660	-0.445429832
0.077699995	-0.449760110
0.077704330	-0.454090388
0.077708665	-0.458420667
0.077713000	-0.462750945
0.077717335	-0.467081223
0.077721671	-0.471411501
0.077726006	-0.475741779
0.077730341	-0.480072057
0.077734676	-0.484402335
0.077739011	-0.488732613
0.077743346	-0.493062891
0.077747681	-0.497393169
0.077752016	-0.501723447
0.077756351	-0.506053726
0.077760686	-0.510384004
0.077765021	-0.514714282
0.077769357	-0.519044560
0.077773692	-0.523374838
0.077778027	-0.527705116
0.077782362	-0.532035394
0.077786697	-0.536365672
0.077791032	-0.540695950
0.077795367	-0.545026228
0.077799702	-0.549356507
0.078929717	-0.389131400
0.078934052	-0.393461678
0.078938387	-0.397791956
0.078942722	-0.402122234
0.078947057	-0.406452513
0.078951392	-0.410782791
0.078955728	-0.415113069
0.078960063	-0.419443347
0.078964398	-0.423773625
0.078968733	-0.428103903
0.078973068	-0.432434181
0.078977403	-0.436764459
0.078981738	-0.441094737
0.078986073	-0.445425015
0.078990408	-0.449755294
0.078994743	-0.454085572
0.078999079	-0.458415850
0.079003414	-0.462746128
0.079007749	-0.467076406
0.079012084	-0.471406684
0.079016419	-0.475736962
0.079020754	-0.480067240
0.079025089	-0.484397518
0.079029424	-0.488727796
0.079033759	-0.493058075
0.079038094	-0.497388353
0.079042429	-0.501718631
0.079046765	-0.506048909
0.079051100	-0.510379187
0.079055435	-0.514709465
0.079059770	-0.519039743
0.079064105	-0.523370021
0.079068440	-0.527700299
0.079072775	-0.532030577
0.079077110	-0.536360855
0.079081445	-0.540691134
0.079085780	-0.545021412
0.079090115	-0.549351690
0.079094451	-0.553681968
0.080220130	-0.389126583
0.080224465	-0.393456862
0.080228800	-0.397787140
0.080233136	-0.402117418
0.080237471	-0.406447696
0.080241806	-0.410777974
0.080246141	-0.415108252
0.080250476	-0.419438530
0.080254811	-0.423768808
0.080259146	-0.428099086
0.080263481	-0.432429364
0.080267816	-0.436759642
0.080272151	-0.441089921
0.080276486	-0.445420199
0.080280822	-0.449750477
0.080285157	-0.454080755
0.080289492	-0.458411033
0.080293827	-0.462741311
0.080298162	-0.467071589
0.080302497	-0.471401867
0.080306832	-0.475732145
0.080311167	-0.480062423
0.080315502	-0.484392702
0.080319837	-0.488722980
0.080324173	-0.493053258
0.080328508	-0.497383536
0.080332843	-0.501713814
0.080337178	-0.506044092
0.080341513	-0.510374370
0.080345848	-0.514704648
0.080350183	-0.519034926
0.080354518	-0.523365204
0.080358853	-0.527695482
0.080363188	-0.532025761
0.080367523	-0.536356039
0.080371859	-0.540686317
0.080376194	-0.545016595
0.080380529	-0.549346873
0.080384864	-0.553677151
0.081510543	-0.389121767
0.081514879	-0.393452045
0.081519214	-0.397782323
0.081523549	-0.402112601
0.081527884	-0.406442879
0.081532219	-0.410773157
0.081536554	-0.415103435
0.081540889	-0.419433713
0.081545224	-0.423763991
0.081549559	-0.428094270
0.081553894	-0.432424548
0.081558230	-0.436754826
0.081562565	-0.441085104
0.081566900	-0.445415382
0.081571235	-0.449745660
0.081575570	-0.454075938
0.081579905	-0.458406216
0.081584240	-0.462736494
0.081588575	-0.467066772
0.081592910	-0.471397050
0.081597245	-0.475727329
0.081601580	-0.480057607
0.081605916	-0.484387885
0.081610251	-0.488718163
0.081614586	-0.493048441
0.081618921	-0.497378719
0.081623256	-0.501708997
0.081627591	-0.506039275
0.081631926	-0.510369553
0.081636261	-0.514699831
0.081640596	-0.519030110
0.081644931	-0.523360388
0.081649267	-0.527690666
0.081653602	-0.532020944
0.081657937	-0.536351222
0.081662272	-0.540681500
0.081666607	-0.545011778
0.081670942	-0.549342056
0.081675277	-0.553672334
0.081679612	-0.558002612
0.082800957	-0.389116950
0.082805292	-0.393447228
0.082809627	-0.397777506
0.082813962	-0.402107784
0.082818297	-0.406438062
0.082822632	-0.410768340
0.082826967	-0.415098618
0.082831302	-0.419428897
0.082835637	-0.423759175
0.082839973	-0.428089453
0.082844308	-0.432419731
0.082848643	-0.436750009
0.082852978	-0.441080287
0.082857313	-0.445410565
0.082861648	-0.449740843
0.082865983	-0.454071121
0.082870318	-0.458401399
0.082874653	-0.462731678
0.082878988	-0.467061956
0.082883324	-0.471392234
0.082887659	-0.475722512
0.082891994	-0.480052790
0.082896329	-0.484383068
0.082900664	-0.488713346
0.082904999	-0.493043624
0.082909334	-0.497373902
0.082913669	-0.501704180
0.082918004	-0.506034458
0.082922339	-0.510364737
0.082926674	-0.514695015
0.082931010	-0.519025293
0.082935345	-0.523355571
0.082939680	-0.527685849
0.082944015	-0.532016127
0.082948350	-0.536346405
0.082952685	-0.540676683
0.082957020	-0.545006961
0.082961355	-0.549337239
0.082965690	-0.553667518
0.082970025	-0.557997796
0.082974360	-0.562328074
0.084095705	-0.393442411
0.084100040	-0.397772689
0.084104375	-0.402102967
0.084108710	-0.406433245
0.084113045	-0.410763524
0.084117381	-0.415093802
0.084121716	-0.419424080
0.084126051	-0.423754358
0.084130386	-0.428084636
0.084134721	-0.432414914
0.084139056	-0.436745192
0.084143391	-0.441075470
0.084147726	-0.445405748
0.084152061	-0.449736026
0.084156396	-0.454066305
0.084160731	-0.458396583
0.084165067	-0.462726861
0.084169402	-0.467057139
0.084173737	-0.471387417
0.084178072	-0.475717695
0.084182407	-0.480047973
0.084186742	-0.484378251
0.084191077	-0.488708529
0.084195412	-0.493038807
0.084199747	-0.497369086
0.084204082	-0.501699364
0.084208418	-0.506029642
0.084212753	-0.510359920
0.084217088	-0.514690198
0.084221423	-0.519020476
0.084225758	-0.523350754
0.084230093	-0.527681032
0.084234428	-0.532011310
0.084238763	-0.536341588
0.084243098	-0.540671866
0.084247433	-0.545002145
0.084251768	-0.549332423
0.084256104	-0.553662701
0.084260439	-0.557992979
0.084264774	-0.562323257
0.085386118	-0.393437594
0.085390453	-0.397767873
0.085394788	-0.402098151
0.085399124	-0.406428429
0.085403459	-0.410758707
0.085407794	-0.415088985
0.085412129	-0.419419263
0.085416464	-0.423749541
0.085420799	-0.428079819
0.085425134	-0.432410097
0.085429469	-0.436740375
0.085433804	-0.441070653
0.085438139	-0.445400932
0.085442475	-0.449731210
0.085446810	-0.454061488
0.085451145	-0.458391766
0.085455480	-0.462722044
0.085459815	-0.467052322
0.085464150	-0.471382600
0.085468485	-0.475712878
0.085472820	-0.480043156
0.085477155	-0.484373434
0.085481490	-0.488703713
0.085485825	-0.493033991
0.085490161	-0.497364269
0.085494496	-0.501694547
0.085498831	-0.506024825
0.085503166	-0.510355103
0.085507501	-0.514685381
0.085511836	-0.519015659
0.085516171	-0.523345937
0.085520506	-0.527676215
0.085524841	-0.532006494
0.085529176	-0.536336772
0.085533512	-0.540667050
0.085537847	-0.544997328
0.085542182	-0.549327606
0.085546517	-0.553657884
0.085550852	-0.557988162
0.085555187	-0.562318440
0.085559522	-0.566648718
0.086676532	-0.393432778
0.086680867	-0.397763056
0.086685202	-0.402093334
0.086689537	-0.406423612
0.086693872	-0.410753890
0.086698207	-0.415084168
0.086702542	-0.419414446
0.086706877	-0.423744724
0.086711212	-0.428075002
0.086715547	-0.432405281
0.086719882	-0.436735559
0.086724218	-0.441065837
0.086728553	-0.445396115
0.086732888	-0.449726393
0.086737223	-0.454056671
0.086741558	-0.458386949
0.086745893	-0.462717227
0.086750228	-0.467047505
0.086754563	-0.471377783
0.086758898	-0.475708061
0.086763233	-0.480038340
0.086767569	-0.484368618
0.086771904	-0.488698896
0.086776239	-0.493029174
0.086780574	-0.497359452
0.086784909	-0.501689730
0.086789244	-0.506020008
0.086793579	-0.510350286
0.086797914	-0.514680564
0.086802249	-0.519010842
0.086806584	-0.523341121
0.086810919	-0.527671399
0.086815255	-0.532001677
0.086819590	-0.536331955
0.086823925	-0.540662233
0.086828260	-0.544992511
0.086832595	-0.549322789
0.086836930	-0.553653067
0.086841265	-0.557983345
0.086845600	-0.562313623
0.086849935	-0.566643901
0.086854270	-0.570974180
0.087966945	-0.393427961
0.087971280	-0.397758239
0.087975615	-0.402088517
0.087979950	-0.406418795
0.087984285	-0.410749073
0.087988620	-0.415079351
0.087992955	-0.419409629
0.087997290	-0.423739908
0.088001626	-0.428070186
0.088005961	-0.432400464
0.088010296	-0.436730742
0.088014631	-0.441061020
0.088018966	-0.445391298
0.088023301	-0.449721576
0.088027636	-0.454051854
0.088031971	-0.458382132
0.088036306	-0.462712410
0.088040641	-0.467042689
0.088044976	-0.471372967
0.088049312	-0.475703245
0.088053647	-0.480033523
0.088057982	-0.484363801
0.088062317	-0.488694079
0.088066652	-0.493024357
0.088070987	-0.497354635
0.088075322	-0.501684913
0.088079657	-0.506015191
0.088083992	-0.510345469
0.088088327	-0.514675748
0.088092663	-0.519006026
0.088096998	-0.523336304
0.088101333	-0.527666582
0.088105668	-0.531996860
0.088110003	-0.536327138
0.088114338	-0.540657416
0.088118673	-0.544987694
0.088123008	-0.549317972
0.088127343	-0.553648250
0.088131678	-0.557978529
0.088136013	-0.562308807
0.088140349	-0.566639085
0.088144684	-0.570969363
0.088149019	-0.575299641
0.089257358	-0.393423144
0.089261693	-0.397753422
0.089266028	-0.402083700
0.089270363	-0.406413978
0.089274698	-0.410744257
0.089279033	-0.415074535
0.089283369	-0.419404813
0.089287704	-0.423735091
0.089292039	-0.428065369
0.089296374	-0.432395647
0.089300709	-0.436725925
0.089305044	-0.441056203
0.089309379	-0.445386481
0.089313714	-0.449716759
0.089318049	-0.454047037
0.089322384	-0.458377316
0.089326720	-0.462707594
0.089331055	-0.467037872
0.089335390	-0.471368150
0.089339725	-0.475698428
0.089344060	-0.480028706
0.089348395	-0.484358984
0.089352730	-0.488689262
0.089357065	-0.493019540
0.089361400	-0.497349818
0.089365735	-0.501680097
0.089370070	-0.506010375
0.089374406	-0.510340653
0.089378741	-0.514670931
0.089383076	-0.519001209
0.089387411	-0.523331487
0.089391746	-0.527661765
0.089396081	-0.531992043
0.089400416	-0.536322321
0.089404751	-0.540652599
0.089409086	-0.544982877
0.089413421	-0.549313156
0.089417757	-0.553643434
0.089422092	-0.557973712
0.089426427	-0.562303990
0.089430762	-0.566634268
0.089435097	-0.570964546
0.089439432	-0.575294824
0.089443767	-0.579625102
0.090547771	-0.393418327
0.090552106	-0.397748605
0.090556441	-0.402078884
0.090560777	-0.406409162
0.090565112	-0.410739440
0.090569447	-0.415069718
0.090573782	-0.419399996
0.090578117	-0.423730274
0.090582452	-0.428060552
0.090586787	-0.432390830
0.090591122	-0.436721108
0.090595457	-0.441051386
0.090599792	-0.445381665
0.090604127	-0.449711943
0.090608463	-0.454042221
0.090612798	-0.458372499
0.090617133	-0.462702777
0.090621468	-0.467033055
0.090625803	-0.471363333
0.090630138	-0.475693611
0.090634473	-0.480023889
0.090638808	-0.484354167
0.090643143	-0.488684445
0.090647478	-0.493014724
0.090651814	-0.497345002
0.090656149	-0.501675280
0.090660484	-0.506005558
0.090664819	-0.510335836
0.090669154	-0.514666114
0.090673489	-0.518996392
0.090677824	-0.523326670
0.090682159	-0.527656948
0.090686494	-0.531987226
0.090690829	-0.536317505
0.090695164	-0.540647783
0.090699500	-0.544978061
0.090703835	-0.549308339
0.090708170	-0.553638617
0.090712505	-0.557968895
0.090716840	-0.562299173
0.090721175	-0.566629451
0.090725510	-0.570959729
0.090729845	-0.575290007
0.090734180	-0.579620285
0.091842520	-0.397743789
0.091846855	-0.402074067
0.091851190	-0.406404345
0.091855525	-0.410734623
0.091859860	-0.415064901
0.091864195	-0.419395179
0.091868530	-0.423725457
0.091872865	-0.428055735
0.091877200	-0.432386013
0.091881535	-0.436716292
0.091885871	-0.441046570
0.091890206	-0.445376848
0.091894541	-0.449707126
0.091898876	-0.454037404
0.091903211	-0.458367682
0.091907546	-0.462697960
0.091911881	-0.467028238
0.091916216	-0.471358516
0.091920551	-0.475688794
0.091924886	-0.480019072
0.091929221	-0.484349351
0.091933557	-0.488679629
0.091937892	-0.493009907
0.091942227	-0.497340185
0.091946562	-0.501670463
0.091950897	-0.506000741
0.091955232	-0.510331019
0.091959567	-0.514661297
0.091963902	-0.518991575
0.091968237	-0.523321853
0.091972572	-0.527652132
0.091976908	-0.531982410
0.091981243	-0.536312688
0.091985578	-0.540642966
0.091989913	-0.544973244
0.091994248	-0.549303522
0.091998583	-0.553633800
0.092002918	-0.557964078
0.092007253	-0.562294356
0.092011588	-0.566624634
0.092015923	-0.570954913
0.092020258	-0.575285191
0.092024594	-0.579615469
0.092028929	-0.583945747
0.093132933	-0.397738972
0.093137268	-0.402069250
0.093141603	-0.406399528
0.093145938	-0.410729806
0.093150273	-0.415060084
0.093154608	-0.419390362
0.093158943	-0.423720640
0.093163278	-0.428050919
0.093167614	-0.432381197
0.093171949	-0.436711475
